;; GF7/MUX RSR
;;
;; Converted from GF-7-DLC RSR.xls
;;
;; datasets: wavelength, RSR
;;
;; BAND MS1
391	0.002
392	0.002
393	0.002
394	0.002
395	0.002
396	0.002
397	0.003
398	0.003
399	0.003
400	0.004
401	0.004
402	0.004
403	0.004
404	0.005
405	0.005
406	0.005
407	0.005
408	0.005
409	0.006
410	0.006
411	0.006
412	0.005
413	0.005
414	0.005
415	0.005
416	0.005
417	0.005
418	0.005
419	0.005
420	0.005
421	0.005
422	0.005
423	0.005
424	0.005
425	0.005
426	0.005
427	0.005
428	0.004
429	0.004
430	0.004
431	0.004
432	0.004
433	0.004
434	0.004
435	0.005
436	0.004
437	0.004
438	0.004
439	0.004
440	0.004
441	0.004
442	0.004
443	0.004
444	0.004
445	0.004
446	0.004
447	0.004
448	0.004
449	0.004
450	0.005
451	0.004
452	0.004
453	0.004
454	0.004
455	0.004
456	0.004
457	0.004
458	0.004
459	0.004
460	0.004
461	0.004
462	0.003
463	0.003
464	0.003
465	0.003
466	0.004
467	0.005
468	0.006
469	0.007
470	0.008
471	0.008
472	0.007
473	0.007
474	0.007
475	0.007
476	0.007
477	0.007
478	0.007
479	0.008
480	0.008
481	0.008
482	0.008
483	0.007
484	0.007
485	0.007
486	0.007
487	0.007
488	0.007
489	0.007
490	0.007
491	0.008
492	0.008
493	0.009
494	0.009
495	0.01
496	0.009
497	0.009
498	0.009
499	0.009
500	0.008
501	0.008
502	0.008
503	0.008
504	0.008
505	0.008
506	0.007
507	0.007
508	0.007
509	0.007
510	0.006
511	0.006
512	0.005
513	0.005
514	0.004
515	0.003
516	0.045
517	0.087
518	0.129
519	0.172
520	0.214
521	0.286
522	0.358
523	0.431
524	0.503
525	0.576
526	0.594
527	0.613
528	0.632
529	0.65
530	0.669
531	0.667
532	0.665
533	0.662
534	0.66
535	0.658
536	0.654
537	0.65
538	0.646
539	0.642
540	0.638
541	0.637
542	0.636
543	0.636
544	0.635
545	0.635
546	0.636
547	0.637
548	0.638
549	0.639
550	0.64
551	0.646
552	0.653
553	0.659
554	0.666
555	0.673
556	0.686
557	0.699
558	0.712
559	0.726
560	0.739
561	0.754
562	0.77
563	0.786
564	0.801
565	0.817
566	0.834
567	0.851
568	0.867
569	0.884
570	0.901
571	0.909
572	0.918
573	0.926
574	0.934
575	0.943
576	0.949
577	0.956
578	0.962
579	0.969
580	0.976
581	0.98
582	0.985
583	0.99
584	0.995
585	1
586	0.927
587	0.854
588	0.78
589	0.707
590	0.634
591	0.527
592	0.42
593	0.314
594	0.207
595	0.1
596	0.081
597	0.061
598	0.042
599	0.023
600	0.003
601	0.003
602	0.002
603	0.002
604	0.001
605	0
606	0
607	0
608	0
609	0
610	0
611	0
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	0.001
633	0.001
634	0.001
635	0.001
636	0.001
637	0.001
638	0.001
639	0.001
640	0.001
641	0.001
642	0.001
643	0.001
644	0.001
645	0.001
646	0.001
647	0.001
648	0.001
649	0.001
650	0.001
651	0.001
652	0.001
653	0.001
654	0.001
655	0.001
656	0.001
657	0.001
658	0.001
659	0.001
660	0.001
661	0.001
662	0.001
663	0.001
664	0.001
665	0.001
666	0.001
667	0.001
668	0.001
669	0.001
670	0.001
671	0.001
672	0.001
673	0.001
674	0.001
675	0.001
676	0.001
677	0.001
678	0.001
679	0.001
680	0.001
681	0.001
682	0.001
683	0.001
684	0.001
685	0.001
686	0.001
687	0.001
688	0.001
689	0.001
690	0.001
691	0.001
692	0.001
693	0.001
694	0.001
695	0.001
696	0.001
697	0.001
698	0.001
699	0.001
700	0.001
701	0.001
702	0.001
703	0.001
704	0.001
705	0.001
706	0.001
707	0.001
708	0.001
709	0.001
710	0.001
711	0.001
712	0.001
713	0.001
714	0.001
715	0.001
716	0.001
717	0.001
718	0.001
719	0.001
720	0.001
721	0.001
722	0.001
723	0.001
724	0.001
725	0.001
726	0.001
727	0.001
728	0.001
729	0.001
730	0.001
731	0.001
732	0.001
733	0.001
734	0.001
735	0.001
736	0.001
737	0.001
738	0.001
739	0.001
740	0.001
741	0.001
742	0.001
743	0.001
744	0.001
745	0.001
746	0.001
747	0.001
748	0.001
749	0.002
750	0.002
751	0.002
752	0.002
753	0.002
754	0.002
755	0.002
756	0.002
757	0.002
758	0.002
759	0.002
760	0.002
761	0.002
762	0.002
763	0.002
764	0.002
765	0.002
766	0.002
767	0.002
768	0.002
769	0.002
770	0.002
771	0.002
772	0.002
773	0.002
774	0.002
775	0.002
776	0.002
777	0.002
778	0.002
779	0.002
780	0.002
781	0.002
782	0.002
783	0.003
784	0.003
785	0.003
786	0.003
787	0.002
788	0.002
789	0.002
790	0.002
791	0.002
792	0.002
793	0.002
794	0.002
795	0.002
796	0.003
797	0.003
798	0.003
799	0.003
800	0.003
801	0.003
802	0.004
803	0.004
804	0.004
805	0.004
806	0.004
807	0.004
808	0.004
809	0.003
810	0.003
811	0.003
812	0.003
813	0.003
814	0.002
815	0.002
816	0.002
817	0.002
818	0.002
819	0.002
820	0.002
821	0.002
822	0.002
823	0.002
824	0.001
825	0.001
826	0.002
827	0.002
828	0.002
829	0.002
830	0.002
831	0.002
832	0.002
833	0.002
834	0.002
835	0.001
836	0.002
837	0.002
838	0.002
839	0.002
840	0.002
841	0.002
842	0.002
843	0.002
844	0.002
845	0.002
846	0.002
847	0.002
848	0.002
849	0.002
850	0.002
851	0.002
852	0.002
853	0.002
854	0.002
855	0.002
856	0.002
857	0.002
858	0.002
859	0.002
860	0.002
861	0.002
862	0.002
863	0.002
864	0.002
865	0.002
866	0.001
867	0.001
868	0.001
869	0.001
870	0.001
871	0.001
872	0.001
873	0.001
874	0.001
875	0.001
876	0.001
877	0.001
878	0.001
879	0.001
880	0.001
881	0.001
882	0.001
883	0.001
884	0.001
885	0.001
886	0.001
887	0.001
888	0.001
889	0.001
890	0.001
891	0.001
892	0.001
893	0.001
894	0.001
895	0.001
896	0.001
897	0.001
898	0.001
899	0.001
900	0.001
901	0.001
902	0.001
903	0.001
904	0.001
905	0.001
906	0.001
907	0.001
908	0.001
909	0.001
910	0
911	0
912	0
913	0
914	0
915	0
916	0
917	0
918	0
919	0
920	0
921	0
922	0
923	0
924	0
925	0
926	0
927	0
928	0
929	0
930	0
931	0
932	0
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	0
942	0
943	0
944	0
945	0
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
990	0
991	0
992	0
993	0
994	0
995	0
996	0
997	0
998	0
999	0
1000	0
;; BAND MS3
350	0.008
351	0.007
352	0.007
353	0.006
354	0.006
355	0.005
356	0.005
357	0.005
358	0.005
359	0.005
360	0.005
361	0.005
362	0.004
363	0.004
364	0.004
365	0.004
366	0.004
367	0.004
368	0.004
369	0.004
370	0.004
371	0.005
372	0.005
373	0.006
374	0.007
375	0.008
376	0.008
377	0.008
378	0.008
379	0.007
380	0.007
381	0.007
382	0.007
383	0.006
384	0.006
385	0.006
386	0.006
387	0.006
388	0.006
389	0.006
390	0.006
391	0.006
392	0.006
393	0.006
394	0.006
395	0.006
396	0.006
397	0.006
398	0.006
399	0.006
400	0.006
401	0.006
402	0.006
403	0.006
404	0.006
405	0.006
406	0.006
407	0.006
408	0.006
409	0.006
410	0.006
411	0.006
412	0.006
413	0.006
414	0.006
415	0.006
416	0.006
417	0.006
418	0.006
419	0.006
420	0.006
421	0.006
422	0.006
423	0.006
424	0.006
425	0.006
426	0.006
427	0.007
428	0.007
429	0.007
430	0.008
431	0.007
432	0.007
433	0.007
434	0.007
435	0.007
436	0.007
437	0.007
438	0.006
439	0.006
440	0.006
441	0.006
442	0.006
443	0.006
444	0.006
445	0.005
446	0.005
447	0.005
448	0.005
449	0.005
450	0.005
451	0.005
452	0.005
453	0.005
454	0.005
455	0.005
456	0.006
457	0.006
458	0.007
459	0.007
460	0.007
461	0.008
462	0.008
463	0.008
464	0.009
465	0.009
466	0.009
467	0.009
468	0.009
469	0.009
470	0.009
471	0.009
472	0.009
473	0.009
474	0.009
475	0.008
476	0.008
477	0.008
478	0.008
479	0.008
480	0.008
481	0.007
482	0.007
483	0.007
484	0.007
485	0.007
486	0.007
487	0.007
488	0.007
489	0.007
490	0.006
491	0.006
492	0.006
493	0.006
494	0.006
495	0.006
496	0.006
497	0.006
498	0.006
499	0.005
500	0.005
501	0.005
502	0.005
503	0.005
504	0.005
505	0.005
506	0.005
507	0.005
508	0.005
509	0.004
510	0.004
511	0.004
512	0.004
513	0.004
514	0.004
515	0.004
516	0.004
517	0.004
518	0.004
519	0.004
520	0.004
521	0.003
522	0.003
523	0.003
524	0.003
525	0.003
526	0.003
527	0.003
528	0.003
529	0.003
530	0.003
531	0.003
532	0.003
533	0.003
534	0.003
535	0.003
536	0.003
537	0.003
538	0.002
539	0.002
540	0.002
541	0.002
542	0.002
543	0.002
544	0.002
545	0.002
546	0.002
547	0.002
548	0.002
549	0.002
550	0.002
551	0.002
552	0.002
553	0.002
554	0.002
555	0.001
556	0.001
557	0.001
558	0.001
559	0.001
560	0.001
561	0.001
562	0.001
563	0.001
564	0.001
565	0.001
566	0.001
567	0.001
568	0.001
569	0.001
570	0.001
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	0
588	0
589	0
590	0.001
591	0.001
592	0.001
593	0.001
594	0.001
595	0.001
596	0.001
597	0.001
598	0.001
599	0.001
600	0.001
601	0.001
602	0.001
603	0.001
604	0.001
605	0.001
606	0.001
607	0.001
608	0.001
609	0.001
610	0.001
611	0.001
612	0.001
613	0.001
614	0.001
615	0.001
616	0.001
617	0.001
618	0.001
619	0.002
620	0.002
621	0.009
622	0.016
623	0.023
624	0.03
625	0.037
626	0.086
627	0.134
628	0.182
629	0.23
630	0.278
631	0.373
632	0.467
633	0.562
634	0.657
635	0.752
636	0.787
637	0.823
638	0.859
639	0.894
640	0.93
641	0.935
642	0.94
643	0.946
644	0.951
645	0.956
646	0.965
647	0.974
648	0.982
649	0.991
650	1
651	0.998
652	0.996
653	0.995
654	0.993
655	0.991
656	0.989
657	0.988
658	0.986
659	0.985
660	0.983
661	0.981
662	0.979
663	0.977
664	0.974
665	0.972
666	0.968
667	0.964
668	0.96
669	0.956
670	0.952
671	0.955
672	0.957
673	0.96
674	0.962
675	0.965
676	0.968
677	0.971
678	0.974
679	0.977
680	0.98
681	0.967
682	0.954
683	0.941
684	0.928
685	0.915
686	0.82
687	0.725
688	0.63
689	0.535
690	0.44
691	0.362
692	0.283
693	0.205
694	0.126
695	0.048
696	0.039
697	0.03
698	0.021
699	0.012
700	0.003
701	0.002
702	0.002
703	0.001
704	0.001
705	0.001
706	0.001
707	0.001
708	0.001
709	0.001
710	0.001
711	0.001
712	0.001
713	0.001
714	0.001
715	0.001
716	0.001
717	0.001
718	0.001
719	0.001
720	0.001
721	0.001
722	0.001
723	0.001
724	0.001
725	0.001
726	0.001
727	0.001
728	0.001
729	0.001
730	0.001
731	0.001
732	0.001
733	0.001
734	0.001
735	0.001
736	0.001
737	0.001
738	0.001
739	0.001
740	0.001
741	0.001
742	0.001
743	0.001
744	0.001
745	0.001
746	0.001
747	0.001
748	0.001
749	0.001
750	0.001
751	0.001
752	0.001
753	0.001
754	0.001
755	0.001
756	0.001
757	0.001
758	0.001
759	0.001
760	0.001
761	0.001
762	0.001
763	0.001
764	0.001
765	0.001
766	0.001
767	0.002
768	0.002
769	0.002
770	0.002
771	0.002
772	0.002
773	0.002
774	0.002
775	0.002
776	0.003
777	0.003
778	0.003
779	0.003
780	0.003
781	0.003
782	0.003
783	0.003
784	0.003
785	0.003
786	0.003
787	0.003
788	0.003
789	0.003
790	0.003
791	0.003
792	0.003
793	0.003
794	0.003
795	0.003
796	0.003
797	0.003
798	0.003
799	0.003
800	0.003
801	0.003
802	0.003
803	0.003
804	0.003
805	0.003
806	0.003
807	0.003
808	0.003
809	0.003
810	0.003
811	0.002
812	0.002
813	0.002
814	0.002
815	0.002
816	0.002
817	0.002
818	0.002
819	0.002
820	0.002
821	0.002
822	0.002
823	0.002
824	0.002
825	0.002
826	0.002
827	0.002
828	0.002
